"ticker","source","title","tags","description","url","image_url","published_at","created_at","updated_at"
"BBFI11","Suno Notícias","BBFI11B: FII tem mais um no p√°reo por im√≥vel disputado; entenda","BBFI11B, BBFI11B, Fundos Imobiliários (FIIs)","Im√≥vel do BBFI11B visado √© o CARJ, localizado no Rio de Janeiro, alvo de disputa judicial por causa do BB. Saiba mais aqui","https://www.suno.com.br/noticias/bbfi11b-fii-imovel-disputado-banco-do-brasil-evm/","https://files.sunoresearch.com.br/n/uploads/2023/10/carj-banco-do-brasil-brasilia.jpg","2023-10-13 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BBFI11","Suno Notícias","BBFI11B lidera maiores altas do dia e IFIX avança","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), IFIX","O IFIX fechou em alta de 0,12% nesta terça-feira (20), aos 2.839,66 pontos. Clique aqui para saber mais sobre o IFIX hoje!","https://www.suno.com.br/noticias/bbfi11b-lidera-maiores-altas-ifix-avanca/","https://files.sunoresearch.com.br/n/uploads/2021/03/47407d88-new-york-1745089_1280.jpg","2021-07-20 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"KNCR11","InfoMoney","KNCR11: simulação mostra quanto rendeu investir R$ 100 mil em fundo atrelado ao CDI","Finanças","Fundo de papel da Kinea soma mais de 444 mil cotistas e segue com alta exposição ao CDI","https://www.infomoney.com.br/onde-investir/kncr11-simulacao-mostra-quanto-rendeu-investir-r-100-mil-em-fundo-atrelado-ao-cdi/","https://www.infomoney.com.br/wp-content/uploads/2025/06/sasun-bughdaryan-EmGF98ckNSU-unsplash.jpg?fit=640%2C427&quality=70&strip=all","2025-10-21 00:00:00","2025-10-21 00:00:00","2025-10-21 00:00:00"
"BBFO11","Suno Notícias","Fundo imobiliário BBFO11 vai distribuir R$ 0,62 por cota","Fundos Imobiliários (FIIs), BBFO11, Fundos Imobiliários (FIIs)","O fundo imobiliário BB FUNDO DE FUNDOS (BBFO11) vai pagar dividendos de R$ 0,62 por cota. RBRR11 anuncia novo pagamento de dividendos para maio; veja o valor - Foto: Pexels Os proventos serão distribuídos pelo FII BBFO11 em 16/11/2021, para os cotistas posicionados no fundo imobiliário até o dia 29/10/2021. A partir de 01/11/2021, as […]","https://www.suno.com.br/noticias/fundo-imobiliario-bbfo11-rendimento-novembro/","https://files.sunoresearch.com.br/n/uploads/2021/03/d41a622a-imovies.jpg","2021-10-29 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BBFO11","Suno Notícias","Investidores com cotas do FII BBFO11 terão direito a R$ 0,72 em rendimentos; Queda de 3%","Fundos Imobiliários (FIIs), BBFO11, Fundos Imobiliários (FIIs)","Veja os detalhes do pagamento de rendimentos do FII BB FUNDO DE FUNDOS (BBFO11) em abril","https://www.suno.com.br/noticias/fii-bbfo11-rendimnento-dvidendos-abril-2022/","https://files.sunoresearch.com.br/n/uploads/2021/04/5bf3085f-buildings-4640671_1280.jpg","2022-04-06 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BBFO11","Suno Notícias","Investidores do fundo imobiliário BBFO11 receberão R$ 0,67, rendimento de 0,96%","Fundos Imobiliários (FIIs), BBFO11, Fundos Imobiliários (FIIs)","Os lucros que serão distribuídos foram obtidos pelo fundo imobiliário em novembro. O valor é 8,1% maior que os rendimentos distribuídos no mês anterior.","https://www.suno.com.br/noticias/investidores-do-fundo-imobiliario-bbfo11-receberao-r-06700-rendimento-de-096-3-933-14-12-2021/","https://files.sunoresearch.com.br/n/uploads/2021/03/301c6e1b-buildings-690364_1280.jpg","2021-12-05 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BBIG11","Suno Notícias","FII do BB e Iguatemi acertam compra do Rio-Sul; IFIX tem alta","Fundos Imobiliários (FIIs), FIIs Rendimentos alta, Fundos Imobiliários (FIIs), IFIX, shopping center","FII BBIG11 vai investir cerca de R$ 790 milhões para ficar com um terço de tradicional shopping carioca; veja altas e baixas;","https://www.suno.com.br/noticias/ifix-fechamento-110724/","https://files.sunoresearch.com.br/n/uploads/2024/07/FII-shopping-Rio-Sul-BBIG.jpg","2024-07-16 00:00:00","2024-07-16 00:00:00","2024-07-16 00:00:00"
"BBIG11","InfoMoney","FII de shopping da BB Asset aposta em setor premium para destravar valor","Economia","BBIG11 investe em shoppings de alto padrão com apoio da Iguatemi e tem estratégia alavancada para acelerar resultados sem depender de novas ofertas","https://www.infomoney.com.br/onde-investir/fii-de-shopping-da-bb-asset-aposta-em-setor-premium-para-destravar-valor/","https://www.infomoney.com.br/wp-content/uploads/2025/04/WhatsApp-Image-2025-04-04-at-15.16.31.jpeg?fit=828%2C590&quality=70&strip=all","2025-04-06 00:00:00","2025-04-06 00:00:00","2025-04-06 00:00:00"
"BBRC11","Suno Notícias","Cotistas do FII BBRC11 receberão proventos de R$ 0,94 em abril","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja os detalhes do pagamento de rendimentos do FII BB Renda Corporativa (BBRC11) em abril","https://www.suno.com.br/noticias/fii-bbrc11-rendimento-dividendos-abril-2022/","https://files.sunoresearch.com.br/n/uploads/2021/05/8651c14c-city-863692_1280.jpg","2022-04-01 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BBRC11","Suno Notícias","FII BBRC11 pagará R$ 0,92 por cota em novembro, Rendimento de 1,02%","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","O FII BBRC11 distribuirá um valor de R$ 0,92 para seus cotistas em dezembro, mesmo valor repassado aos investidores no mês anterior. ALZR11. Foto: Pixabay O dinheiro vai cair na conta dos cotistas no dia 14/12/2021. A partir de 01/12/2021, o FII BBRC11 será negociado ex-dividendos. Os lucros que serão distribuídos foram obtidos pelo fundo […]","https://www.suno.com.br/noticias/fii-bbrc11-rendimento-dezembro-2021/","https://files.sunoresearch.com.br/n/uploads/2021/06/9d9dd767-buildings-1842205_1920.jpg","2021-12-05 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
